textid	target	model	tokenizer	predicted	prob	condition
ex6278	entailment	mnli_model0	mnli_model0	LABEL_0	0.75126713514328	lexical_overlap
ex6279	entailment	mnli_model0	mnli_model0	LABEL_0	0.6379076242446899	lexical_overlap
ex6280	entailment	mnli_model0	mnli_model0	LABEL_0	0.6412180066108704	lexical_overlap
ex6281	entailment	mnli_model0	mnli_model0	LABEL_2	0.504004955291748	lexical_overlap
ex6282	entailment	mnli_model0	mnli_model0	LABEL_2	0.8112388253211975	lexical_overlap
ex6283	entailment	mnli_model0	mnli_model0	LABEL_0	0.6094551682472229	lexical_overlap
ex6284	entailment	mnli_model0	mnli_model0	LABEL_0	0.7708827257156372	lexical_overlap
ex6285	entailment	mnli_model0	mnli_model0	LABEL_2	0.643962562084198	lexical_overlap
ex6286	entailment	mnli_model0	mnli_model0	LABEL_0	0.6865938305854797	lexical_overlap
ex6287	entailment	mnli_model0	mnli_model0	LABEL_2	0.5771704912185669	lexical_overlap
ex6288	entailment	mnli_model0	mnli_model0	LABEL_0	0.5544307231903076	lexical_overlap
ex6289	entailment	mnli_model0	mnli_model0	LABEL_0	0.8340529203414917	lexical_overlap
ex6290	entailment	mnli_model0	mnli_model0	LABEL_0	0.4765649139881134	lexical_overlap
ex6291	entailment	mnli_model0	mnli_model0	LABEL_0	0.6980372667312622	lexical_overlap
ex6292	entailment	mnli_model0	mnli_model0	LABEL_0	0.4829271733760834	lexical_overlap
ex6293	entailment	mnli_model0	mnli_model0	LABEL_0	0.8212034702301025	lexical_overlap
ex6294	entailment	mnli_model0	mnli_model0	LABEL_2	0.4741936326026916	lexical_overlap
ex6295	entailment	mnli_model0	mnli_model0	LABEL_0	0.7052057385444641	lexical_overlap
ex6296	entailment	mnli_model0	mnli_model0	LABEL_2	0.4922551214694977	lexical_overlap
ex6297	entailment	mnli_model0	mnli_model0	LABEL_0	0.7079824805259705	lexical_overlap
ex6298	entailment	mnli_model0	mnli_model0	LABEL_2	0.6127132177352905	lexical_overlap
ex6299	entailment	mnli_model0	mnli_model0	LABEL_0	0.7432662844657898	lexical_overlap
ex6300	entailment	mnli_model0	mnli_model0	LABEL_0	0.7873959541320801	lexical_overlap
ex6301	entailment	mnli_model0	mnli_model0	LABEL_0	0.7631145119667053	lexical_overlap
ex6302	entailment	mnli_model0	mnli_model0	LABEL_0	0.5267638564109802	lexical_overlap
ex6303	entailment	mnli_model0	mnli_model0	LABEL_0	0.5624114871025085	lexical_overlap
ex6304	entailment	mnli_model0	mnli_model0	LABEL_0	0.7080868482589722	lexical_overlap
ex6305	entailment	mnli_model0	mnli_model0	LABEL_0	0.6088724136352539	lexical_overlap
ex6306	entailment	mnli_model0	mnli_model0	LABEL_2	0.760010302066803	lexical_overlap
ex6307	entailment	mnli_model0	mnli_model0	LABEL_2	0.5510908365249634	lexical_overlap
ex6308	entailment	mnli_model0	mnli_model0	LABEL_0	0.6922517418861389	lexical_overlap
ex6309	entailment	mnli_model0	mnli_model0	LABEL_0	0.705237090587616	lexical_overlap
ex6310	entailment	mnli_model0	mnli_model0	LABEL_0	0.8580355048179626	lexical_overlap
ex6311	entailment	mnli_model0	mnli_model0	LABEL_0	0.7737454175949097	lexical_overlap
ex6312	entailment	mnli_model0	mnli_model0	LABEL_0	0.6035996675491333	lexical_overlap
ex6313	entailment	mnli_model0	mnli_model0	LABEL_0	0.4648464024066925	lexical_overlap
ex6314	entailment	mnli_model0	mnli_model0	LABEL_0	0.6168795228004456	lexical_overlap
ex6315	entailment	mnli_model0	mnli_model0	LABEL_0	0.7735127210617065	lexical_overlap
ex6316	entailment	mnli_model0	mnli_model0	LABEL_0	0.7011948823928833	lexical_overlap
ex6317	entailment	mnli_model0	mnli_model0	LABEL_2	0.7982913851737976	lexical_overlap
ex6318	entailment	mnli_model0	mnli_model0	LABEL_2	0.6259174346923828	lexical_overlap
ex6319	entailment	mnli_model0	mnli_model0	LABEL_0	0.7350560426712036	lexical_overlap
ex6320	entailment	mnli_model0	mnli_model0	LABEL_2	0.8762250542640686	lexical_overlap
ex6321	entailment	mnli_model0	mnli_model0	LABEL_0	0.5820887684822083	lexical_overlap
ex6322	entailment	mnli_model0	mnli_model0	LABEL_0	0.5759440064430237	lexical_overlap
ex6323	entailment	mnli_model0	mnli_model0	LABEL_0	0.6415998935699463	lexical_overlap
ex6324	entailment	mnli_model0	mnli_model0	LABEL_0	0.6215338110923767	lexical_overlap
ex6325	entailment	mnli_model0	mnli_model0	LABEL_0	0.4700212180614471	lexical_overlap
ex6326	entailment	mnli_model0	mnli_model0	LABEL_0	0.657499372959137	lexical_overlap
ex6327	entailment	mnli_model0	mnli_model0	LABEL_0	0.7752448916435242	lexical_overlap
ex6328	entailment	mnli_model0	mnli_model0	LABEL_2	0.8680180311203003	lexical_overlap
ex6329	entailment	mnli_model0	mnli_model0	LABEL_0	0.5668810606002808	lexical_overlap
ex6330	entailment	mnli_model0	mnli_model0	LABEL_2	0.7138632535934448	lexical_overlap
ex6331	entailment	mnli_model0	mnli_model0	LABEL_0	0.568001925945282	lexical_overlap
ex6332	entailment	mnli_model0	mnli_model0	LABEL_0	0.7831685543060303	lexical_overlap
ex6333	entailment	mnli_model0	mnli_model0	LABEL_0	0.7451198697090149	lexical_overlap
ex6334	entailment	mnli_model0	mnli_model0	LABEL_2	0.4963623881340027	lexical_overlap
ex6335	entailment	mnli_model0	mnli_model0	LABEL_0	0.7578577995300293	lexical_overlap
ex6336	entailment	mnli_model0	mnli_model0	LABEL_0	0.7521012425422668	lexical_overlap
ex6337	entailment	mnli_model0	mnli_model0	LABEL_0	0.7622606158256531	lexical_overlap
ex6338	entailment	mnli_model0	mnli_model0	LABEL_2	0.8490811586380005	lexical_overlap
ex6339	entailment	mnli_model0	mnli_model0	LABEL_2	0.4793550968170166	lexical_overlap
ex6340	entailment	mnli_model0	mnli_model0	LABEL_0	0.4671250581741333	lexical_overlap
ex6341	entailment	mnli_model0	mnli_model0	LABEL_0	0.612901508808136	lexical_overlap
ex6342	entailment	mnli_model0	mnli_model0	LABEL_0	0.7142362594604492	lexical_overlap
ex6343	entailment	mnli_model0	mnli_model0	LABEL_2	0.6976124048233032	lexical_overlap
ex6344	entailment	mnli_model0	mnli_model0	LABEL_2	0.8541388511657715	lexical_overlap
ex6345	entailment	mnli_model0	mnli_model0	LABEL_0	0.7239239811897278	lexical_overlap
ex6346	entailment	mnli_model0	mnli_model0	LABEL_2	0.6971315145492554	lexical_overlap
ex6347	entailment	mnli_model0	mnli_model0	LABEL_0	0.71327805519104	lexical_overlap
ex6348	entailment	mnli_model0	mnli_model0	LABEL_0	0.8840288519859314	lexical_overlap
ex6349	entailment	mnli_model0	mnli_model0	LABEL_2	0.7898426055908203	lexical_overlap
ex6350	entailment	mnli_model0	mnli_model0	LABEL_2	0.615041196346283	lexical_overlap
ex6351	entailment	mnli_model0	mnli_model0	LABEL_0	0.6527181267738342	lexical_overlap
ex6352	entailment	mnli_model0	mnli_model0	LABEL_2	0.6867436766624451	lexical_overlap
ex6353	entailment	mnli_model0	mnli_model0	LABEL_2	0.7018705606460571	lexical_overlap
ex6354	entailment	mnli_model0	mnli_model0	LABEL_0	0.626120924949646	lexical_overlap
ex6355	entailment	mnli_model0	mnli_model0	LABEL_2	0.5885955691337585	lexical_overlap
ex6356	entailment	mnli_model0	mnli_model0	LABEL_0	0.6403045654296875	lexical_overlap
ex6357	entailment	mnli_model0	mnli_model0	LABEL_2	0.4751207232475281	lexical_overlap
ex6358	entailment	mnli_model0	mnli_model0	LABEL_0	0.8190829157829285	lexical_overlap
ex6359	entailment	mnli_model0	mnli_model0	LABEL_2	0.6712422966957092	lexical_overlap
ex6360	entailment	mnli_model0	mnli_model0	LABEL_0	0.5582659244537354	lexical_overlap
ex6361	entailment	mnli_model0	mnli_model0	LABEL_0	0.7979713678359985	lexical_overlap
ex6362	entailment	mnli_model0	mnli_model0	LABEL_0	0.6786444187164307	lexical_overlap
ex6363	entailment	mnli_model0	mnli_model0	LABEL_0	0.8098152279853821	lexical_overlap
ex6364	entailment	mnli_model0	mnli_model0	LABEL_2	0.6031311750411987	lexical_overlap
ex6365	entailment	mnli_model0	mnli_model0	LABEL_0	0.6194826364517212	lexical_overlap
ex6366	entailment	mnli_model0	mnli_model0	LABEL_0	0.5297148823738098	lexical_overlap
ex6367	entailment	mnli_model0	mnli_model0	LABEL_0	0.5472187995910645	lexical_overlap
ex6368	entailment	mnli_model0	mnli_model0	LABEL_0	0.5024136304855347	lexical_overlap
ex6369	entailment	mnli_model0	mnli_model0	LABEL_0	0.7955296635627747	lexical_overlap
ex6370	entailment	mnli_model0	mnli_model0	LABEL_0	0.7565813660621643	lexical_overlap
ex6371	entailment	mnli_model0	mnli_model0	LABEL_2	0.7839331030845642	lexical_overlap
ex6372	entailment	mnli_model0	mnli_model0	LABEL_0	0.6071274876594543	lexical_overlap
ex6373	entailment	mnli_model0	mnli_model0	LABEL_0	0.7721706628799438	lexical_overlap
ex6374	entailment	mnli_model0	mnli_model0	LABEL_0	0.7623236179351807	lexical_overlap
ex6375	entailment	mnli_model0	mnli_model0	LABEL_0	0.749438464641571	lexical_overlap
ex6376	entailment	mnli_model0	mnli_model0	LABEL_0	0.6471729278564453	lexical_overlap
ex6377	entailment	mnli_model0	mnli_model0	LABEL_0	0.5046278238296509	lexical_overlap
ex6378	entailment	mnli_model0	mnli_model0	LABEL_0	0.6860470175743103	lexical_overlap
ex6379	entailment	mnli_model0	mnli_model0	LABEL_0	0.7497446537017822	lexical_overlap
ex6380	entailment	mnli_model0	mnli_model0	LABEL_0	0.6393110156059265	lexical_overlap
ex6381	entailment	mnli_model0	mnli_model0	LABEL_0	0.8352950811386108	lexical_overlap
ex6382	entailment	mnli_model0	mnli_model0	LABEL_0	0.5635290741920471	lexical_overlap
ex6383	entailment	mnli_model0	mnli_model0	LABEL_0	0.6623370051383972	lexical_overlap
ex6384	entailment	mnli_model0	mnli_model0	LABEL_2	0.8755760788917542	lexical_overlap
ex6385	entailment	mnli_model0	mnli_model0	LABEL_0	0.8383256793022156	lexical_overlap
ex6386	entailment	mnli_model0	mnli_model0	LABEL_0	0.70465087890625	lexical_overlap
ex6387	entailment	mnli_model0	mnli_model0	LABEL_0	0.7101625800132751	lexical_overlap
ex6388	entailment	mnli_model0	mnli_model0	LABEL_0	0.7329390645027161	lexical_overlap
ex6389	entailment	mnli_model0	mnli_model0	LABEL_2	0.8038790822029114	lexical_overlap
ex6390	entailment	mnli_model0	mnli_model0	LABEL_0	0.8747416734695435	lexical_overlap
ex6391	entailment	mnli_model0	mnli_model0	LABEL_2	0.4968938529491424	lexical_overlap
ex6392	entailment	mnli_model0	mnli_model0	LABEL_2	0.3698748350143432	lexical_overlap
ex6393	entailment	mnli_model0	mnli_model0	LABEL_0	0.7083598375320435	lexical_overlap
ex6394	entailment	mnli_model0	mnli_model0	LABEL_2	0.8079533576965332	lexical_overlap
ex6395	entailment	mnli_model0	mnli_model0	LABEL_0	0.5911414623260498	lexical_overlap
ex6396	entailment	mnli_model0	mnli_model0	LABEL_0	0.7145089507102966	lexical_overlap
ex6397	entailment	mnli_model0	mnli_model0	LABEL_0	0.5444002151489258	lexical_overlap
ex6398	entailment	mnli_model0	mnli_model0	LABEL_0	0.7094333171844482	lexical_overlap
ex6399	entailment	mnli_model0	mnli_model0	LABEL_0	0.6993618607521057	lexical_overlap
ex6400	entailment	mnli_model0	mnli_model0	LABEL_2	0.7115814089775085	lexical_overlap
ex6401	entailment	mnli_model0	mnli_model0	LABEL_2	0.9268236756324768	lexical_overlap
ex6402	entailment	mnli_model0	mnli_model0	LABEL_0	0.7747124433517456	lexical_overlap
ex6403	entailment	mnli_model0	mnli_model0	LABEL_0	0.485617071390152	lexical_overlap
ex6404	entailment	mnli_model0	mnli_model0	LABEL_2	0.7638663053512573	lexical_overlap
ex6405	entailment	mnli_model0	mnli_model0	LABEL_0	0.5636886358261108	lexical_overlap
ex6406	entailment	mnli_model0	mnli_model0	LABEL_0	0.8333141803741455	lexical_overlap
ex6407	entailment	mnli_model0	mnli_model0	LABEL_0	0.4519435465335846	lexical_overlap
ex6408	entailment	mnli_model0	mnli_model0	LABEL_2	0.6558147668838501	lexical_overlap
ex6409	entailment	mnli_model0	mnli_model0	LABEL_2	0.5576128363609314	lexical_overlap
ex6410	entailment	mnli_model0	mnli_model0	LABEL_0	0.8039783239364624	lexical_overlap
ex6411	entailment	mnli_model0	mnli_model0	LABEL_0	0.7814477682113647	lexical_overlap
ex6412	entailment	mnli_model0	mnli_model0	LABEL_0	0.556223452091217	lexical_overlap
ex6413	entailment	mnli_model0	mnli_model0	LABEL_0	0.8403946161270142	lexical_overlap
ex6414	entailment	mnli_model0	mnli_model0	LABEL_0	0.4308189153671264	lexical_overlap
ex6415	entailment	mnli_model0	mnli_model0	LABEL_0	0.6765426397323608	lexical_overlap
ex6416	entailment	mnli_model0	mnli_model0	LABEL_0	0.6568632125854492	lexical_overlap
ex6417	entailment	mnli_model0	mnli_model0	LABEL_0	0.7534692883491516	lexical_overlap
ex6418	entailment	mnli_model0	mnli_model0	LABEL_2	0.4532361030578613	lexical_overlap
ex6419	entailment	mnli_model0	mnli_model0	LABEL_0	0.6732986569404602	lexical_overlap
ex6420	entailment	mnli_model0	mnli_model0	LABEL_2	0.4484608471393585	lexical_overlap
ex6421	entailment	mnli_model0	mnli_model0	LABEL_0	0.6299945712089539	lexical_overlap
ex6422	entailment	mnli_model0	mnli_model0	LABEL_0	0.5420234203338623	lexical_overlap
ex6423	entailment	mnli_model0	mnli_model0	LABEL_0	0.543431282043457	lexical_overlap
ex6424	entailment	mnli_model0	mnli_model0	LABEL_0	0.6385766267776489	lexical_overlap
ex6425	entailment	mnli_model0	mnli_model0	LABEL_2	0.4469343721866607	lexical_overlap
ex6426	entailment	mnli_model0	mnli_model0	LABEL_0	0.7433114647865295	lexical_overlap
ex6427	entailment	mnli_model0	mnli_model0	LABEL_0	0.6845064163208008	lexical_overlap
ex6428	entailment	mnli_model0	mnli_model0	LABEL_0	0.5702103972434998	lexical_overlap
ex6429	entailment	mnli_model0	mnli_model0	LABEL_0	0.7867111563682556	lexical_overlap
ex6430	entailment	mnli_model0	mnli_model0	LABEL_0	0.6665515303611755	lexical_overlap
ex6431	entailment	mnli_model0	mnli_model0	LABEL_2	0.6154828071594238	lexical_overlap
ex6432	entailment	mnli_model0	mnli_model0	LABEL_0	0.7330741882324219	lexical_overlap
ex6433	entailment	mnli_model0	mnli_model0	LABEL_0	0.8105376958847046	lexical_overlap
ex6434	entailment	mnli_model0	mnli_model0	LABEL_0	0.4788640439510345	lexical_overlap
ex6435	entailment	mnli_model0	mnli_model0	LABEL_0	0.8029562830924988	lexical_overlap
ex6436	entailment	mnli_model0	mnli_model0	LABEL_2	0.8385153412818909	lexical_overlap
ex6437	entailment	mnli_model0	mnli_model0	LABEL_0	0.6707366704940796	lexical_overlap
ex6438	entailment	mnli_model0	mnli_model0	LABEL_2	0.4453997910022735	lexical_overlap
ex6439	entailment	mnli_model0	mnli_model0	LABEL_0	0.5760581493377686	lexical_overlap
ex6440	entailment	mnli_model0	mnli_model0	LABEL_2	0.5687754154205322	lexical_overlap
ex6441	entailment	mnli_model0	mnli_model0	LABEL_2	0.4682900905609131	lexical_overlap
ex6442	entailment	mnli_model0	mnli_model0	LABEL_0	0.3773170411586761	lexical_overlap
ex6443	entailment	mnli_model0	mnli_model0	LABEL_2	0.5231912732124329	lexical_overlap
ex6444	entailment	mnli_model0	mnli_model0	LABEL_2	0.6136372685432434	lexical_overlap
ex6445	entailment	mnli_model0	mnli_model0	LABEL_0	0.5343285799026489	lexical_overlap
ex6446	entailment	mnli_model0	mnli_model0	LABEL_0	0.7118878364562988	lexical_overlap
ex6447	entailment	mnli_model0	mnli_model0	LABEL_2	0.648795485496521	lexical_overlap
ex6448	entailment	mnli_model0	mnli_model0	LABEL_0	0.7426223754882812	lexical_overlap
ex6449	entailment	mnli_model0	mnli_model0	LABEL_2	0.5512359142303467	lexical_overlap
ex6450	entailment	mnli_model0	mnli_model0	LABEL_0	0.7679761052131653	lexical_overlap
ex6451	entailment	mnli_model0	mnli_model0	LABEL_0	0.8042774796485901	lexical_overlap
ex6452	entailment	mnli_model0	mnli_model0	LABEL_0	0.7071221470832825	lexical_overlap
ex6453	entailment	mnli_model0	mnli_model0	LABEL_0	0.4886884987354278	lexical_overlap
ex6454	entailment	mnli_model0	mnli_model0	LABEL_2	0.841301441192627	lexical_overlap
ex6455	entailment	mnli_model0	mnli_model0	LABEL_2	0.5943648219108582	lexical_overlap
ex6456	entailment	mnli_model0	mnli_model0	LABEL_0	0.5959963798522949	lexical_overlap
ex6457	entailment	mnli_model0	mnli_model0	LABEL_2	0.5757131576538086	lexical_overlap
ex6458	entailment	mnli_model0	mnli_model0	LABEL_0	0.7152197957038879	lexical_overlap
ex6459	entailment	mnli_model0	mnli_model0	LABEL_0	0.8180822730064392	lexical_overlap
ex6460	entailment	mnli_model0	mnli_model0	LABEL_0	0.7320249080657959	lexical_overlap
ex6461	entailment	mnli_model0	mnli_model0	LABEL_0	0.6552128791809082	lexical_overlap
ex6462	entailment	mnli_model0	mnli_model0	LABEL_0	0.5459381341934204	lexical_overlap
ex6463	entailment	mnli_model0	mnli_model0	LABEL_0	0.4800763726234436	lexical_overlap
ex6464	entailment	mnli_model0	mnli_model0	LABEL_0	0.7836859226226807	lexical_overlap
ex6465	entailment	mnli_model0	mnli_model0	LABEL_0	0.6475846171379089	lexical_overlap
ex6466	entailment	mnli_model0	mnli_model0	LABEL_2	0.7463948726654053	lexical_overlap
ex6467	entailment	mnli_model0	mnli_model0	LABEL_0	0.83795565366745	lexical_overlap
ex6468	entailment	mnli_model0	mnli_model0	LABEL_2	0.4292930066585541	lexical_overlap
ex6469	entailment	mnli_model0	mnli_model0	LABEL_0	0.7352647185325623	lexical_overlap
ex6470	entailment	mnli_model0	mnli_model0	LABEL_0	0.62436842918396	lexical_overlap
ex6471	entailment	mnli_model0	mnli_model0	LABEL_0	0.5080959796905518	lexical_overlap
ex6472	entailment	mnli_model0	mnli_model0	LABEL_0	0.787844717502594	lexical_overlap
ex6473	entailment	mnli_model0	mnli_model0	LABEL_0	0.6017023324966431	lexical_overlap
ex6474	entailment	mnli_model0	mnli_model0	LABEL_0	0.7065122127532959	lexical_overlap
ex6475	entailment	mnli_model0	mnli_model0	LABEL_0	0.5806867480278015	lexical_overlap
ex6476	entailment	mnli_model0	mnli_model0	LABEL_0	0.8619903326034546	lexical_overlap
ex6477	entailment	mnli_model0	mnli_model0	LABEL_0	0.6419410109519958	lexical_overlap
ex6478	entailment	mnli_model0	mnli_model0	LABEL_0	0.8243759870529175	lexical_overlap
ex6479	entailment	mnli_model0	mnli_model0	LABEL_2	0.6280376315116882	lexical_overlap
ex6480	entailment	mnli_model0	mnli_model0	LABEL_0	0.7445522546768188	lexical_overlap
ex6481	entailment	mnli_model0	mnli_model0	LABEL_0	0.6571853160858154	lexical_overlap
ex6482	entailment	mnli_model0	mnli_model0	LABEL_2	0.4806419909000397	lexical_overlap
ex6483	entailment	mnli_model0	mnli_model0	LABEL_2	0.8444699645042419	lexical_overlap
ex6484	entailment	mnli_model0	mnli_model0	LABEL_0	0.659666895866394	lexical_overlap
ex6485	entailment	mnli_model0	mnli_model0	LABEL_2	0.4961913526058197	lexical_overlap
ex6486	entailment	mnli_model0	mnli_model0	LABEL_2	0.4855616688728332	lexical_overlap
ex6487	entailment	mnli_model0	mnli_model0	LABEL_2	0.4688650369644165	lexical_overlap
ex6488	entailment	mnli_model0	mnli_model0	LABEL_0	0.840833306312561	lexical_overlap
ex6489	entailment	mnli_model0	mnli_model0	LABEL_0	0.8578246235847473	lexical_overlap
ex6490	entailment	mnli_model0	mnli_model0	LABEL_0	0.6124971508979797	lexical_overlap
ex6491	entailment	mnli_model0	mnli_model0	LABEL_0	0.8495047688484192	lexical_overlap
ex6492	entailment	mnli_model0	mnli_model0	LABEL_0	0.7402352690696716	lexical_overlap
ex6493	entailment	mnli_model0	mnli_model0	LABEL_0	0.453555017709732	lexical_overlap
ex6494	entailment	mnli_model0	mnli_model0	LABEL_0	0.6153232455253601	lexical_overlap
ex6495	entailment	mnli_model0	mnli_model0	LABEL_0	0.6488266587257385	lexical_overlap
ex6496	entailment	mnli_model0	mnli_model0	LABEL_2	0.6677959561347961	lexical_overlap
ex6497	entailment	mnli_model0	mnli_model0	LABEL_0	0.5130439400672913	lexical_overlap
ex6498	entailment	mnli_model0	mnli_model0	LABEL_0	0.6657711863517761	lexical_overlap
ex6499	entailment	mnli_model0	mnli_model0	LABEL_2	0.7494878172874451	lexical_overlap
ex6500	entailment	mnli_model0	mnli_model0	LABEL_0	0.6026593446731567	lexical_overlap
ex6501	entailment	mnli_model0	mnli_model0	LABEL_0	0.5476093292236328	lexical_overlap
ex6502	entailment	mnli_model0	mnli_model0	LABEL_0	0.6054909825325012	lexical_overlap
ex6503	entailment	mnli_model0	mnli_model0	LABEL_0	0.5478590726852417	lexical_overlap
ex6504	entailment	mnli_model0	mnli_model0	LABEL_0	0.6794270277023315	lexical_overlap
ex6505	entailment	mnli_model0	mnli_model0	LABEL_0	0.532969057559967	lexical_overlap
ex6506	entailment	mnli_model0	mnli_model0	LABEL_0	0.67364102602005	lexical_overlap
ex6507	entailment	mnli_model0	mnli_model0	LABEL_0	0.6576282382011414	lexical_overlap
ex6508	entailment	mnli_model0	mnli_model0	LABEL_2	0.7683418989181519	lexical_overlap
ex6509	entailment	mnli_model0	mnli_model0	LABEL_0	0.7852426767349243	lexical_overlap
ex6510	entailment	mnli_model0	mnli_model0	LABEL_0	0.7704189419746399	lexical_overlap
ex6511	entailment	mnli_model0	mnli_model0	LABEL_0	0.847481906414032	lexical_overlap
ex6512	entailment	mnli_model0	mnli_model0	LABEL_0	0.5980496406555176	lexical_overlap
ex6513	entailment	mnli_model0	mnli_model0	LABEL_0	0.523001492023468	lexical_overlap
ex6514	entailment	mnli_model0	mnli_model0	LABEL_2	0.5651383996009827	lexical_overlap
ex6515	entailment	mnli_model0	mnli_model0	LABEL_0	0.8101539611816406	lexical_overlap
ex6516	entailment	mnli_model0	mnli_model0	LABEL_0	0.4753068387508392	lexical_overlap
ex6517	entailment	mnli_model0	mnli_model0	LABEL_0	0.7892486453056335	lexical_overlap
ex6518	entailment	mnli_model0	mnli_model0	LABEL_2	0.470663845539093	lexical_overlap
ex6519	entailment	mnli_model0	mnli_model0	LABEL_2	0.4934529364109039	lexical_overlap
ex6520	entailment	mnli_model0	mnli_model0	LABEL_0	0.5200619101524353	lexical_overlap
ex6521	entailment	mnli_model0	mnli_model0	LABEL_0	0.802983820438385	lexical_overlap
ex6522	entailment	mnli_model0	mnli_model0	LABEL_0	0.7966172099113464	lexical_overlap
ex6523	entailment	mnli_model0	mnli_model0	LABEL_0	0.5943697094917297	lexical_overlap
ex6524	entailment	mnli_model0	mnli_model0	LABEL_2	0.6382961273193359	lexical_overlap
ex6525	entailment	mnli_model0	mnli_model0	LABEL_0	0.8108638525009155	lexical_overlap
ex6526	entailment	mnli_model0	mnli_model0	LABEL_0	0.7191877961158752	lexical_overlap
ex6527	entailment	mnli_model0	mnli_model0	LABEL_0	0.6292040944099426	lexical_overlap
ex6528	entailment	mnli_model0	mnli_model0	LABEL_0	0.4348188936710357	lexical_overlap
ex6529	entailment	mnli_model0	mnli_model0	LABEL_0	0.6869909763336182	lexical_overlap
ex6530	entailment	mnli_model0	mnli_model0	LABEL_0	0.7730154991149902	lexical_overlap
ex6531	entailment	mnli_model0	mnli_model0	LABEL_0	0.7711876630783081	lexical_overlap
ex6532	entailment	mnli_model0	mnli_model0	LABEL_2	0.6072107553482056	lexical_overlap
ex6533	entailment	mnli_model0	mnli_model0	LABEL_0	0.7447080612182617	lexical_overlap
ex6534	entailment	mnli_model0	mnli_model0	LABEL_0	0.7639568448066711	lexical_overlap
ex6535	entailment	mnli_model0	mnli_model0	LABEL_2	0.5906333923339844	lexical_overlap
ex6536	entailment	mnli_model0	mnli_model0	LABEL_0	0.641128420829773	lexical_overlap
ex6537	entailment	mnli_model0	mnli_model0	LABEL_0	0.7772974371910095	lexical_overlap
ex6538	entailment	mnli_model0	mnli_model0	LABEL_0	0.6969311237335205	lexical_overlap
ex6539	entailment	mnli_model0	mnli_model0	LABEL_0	0.6841544508934021	lexical_overlap
ex6540	entailment	mnli_model0	mnli_model0	LABEL_0	0.8115515112876892	lexical_overlap
ex6541	entailment	mnli_model0	mnli_model0	LABEL_2	0.4736809730529785	lexical_overlap
ex6542	entailment	mnli_model0	mnli_model0	LABEL_2	0.736670732498169	lexical_overlap
ex6543	entailment	mnli_model0	mnli_model0	LABEL_0	0.4916657507419586	lexical_overlap
ex6544	entailment	mnli_model0	mnli_model0	LABEL_0	0.6385798454284668	lexical_overlap
ex6545	entailment	mnli_model0	mnli_model0	LABEL_2	0.6305444240570068	lexical_overlap
ex6546	entailment	mnli_model0	mnli_model0	LABEL_2	0.8083999752998352	lexical_overlap
ex6547	entailment	mnli_model0	mnli_model0	LABEL_0	0.5745604634284973	lexical_overlap
ex6548	entailment	mnli_model0	mnli_model0	LABEL_0	0.8089926838874817	lexical_overlap
ex6549	entailment	mnli_model0	mnli_model0	LABEL_0	0.4716548323631286	lexical_overlap
ex6550	entailment	mnli_model0	mnli_model0	LABEL_0	0.4562350511550903	lexical_overlap
ex6551	entailment	mnli_model0	mnli_model0	LABEL_2	0.5143712759017944	lexical_overlap
ex6552	entailment	mnli_model0	mnli_model0	LABEL_0	0.8581450581550598	lexical_overlap
ex6553	entailment	mnli_model0	mnli_model0	LABEL_0	0.7861970663070679	lexical_overlap
ex6554	entailment	mnli_model0	mnli_model0	LABEL_0	0.7358171343803406	lexical_overlap
ex6555	entailment	mnli_model0	mnli_model0	LABEL_2	0.7882324457168579	lexical_overlap
ex6556	entailment	mnli_model0	mnli_model0	LABEL_2	0.828051745891571	lexical_overlap
ex6557	entailment	mnli_model0	mnli_model0	LABEL_0	0.7482929229736328	lexical_overlap
ex6558	entailment	mnli_model0	mnli_model0	LABEL_2	0.6017694473266602	lexical_overlap
ex6559	entailment	mnli_model0	mnli_model0	LABEL_0	0.6342625617980957	lexical_overlap
ex6560	entailment	mnli_model0	mnli_model0	LABEL_0	0.5979042053222656	lexical_overlap
ex6561	entailment	mnli_model0	mnli_model0	LABEL_0	0.7427159547805786	lexical_overlap
ex6562	entailment	mnli_model0	mnli_model0	LABEL_0	0.5666153430938721	lexical_overlap
ex6563	entailment	mnli_model0	mnli_model0	LABEL_0	0.8306761980056763	lexical_overlap
ex6564	entailment	mnli_model0	mnli_model0	LABEL_0	0.6243749856948853	lexical_overlap
ex6565	entailment	mnli_model0	mnli_model0	LABEL_0	0.8072860836982727	lexical_overlap
ex6566	entailment	mnli_model0	mnli_model0	LABEL_0	0.4594053328037262	lexical_overlap
ex6567	entailment	mnli_model0	mnli_model0	LABEL_0	0.7397686243057251	lexical_overlap
ex6568	entailment	mnli_model0	mnli_model0	LABEL_0	0.458737701177597	lexical_overlap
ex6569	entailment	mnli_model0	mnli_model0	LABEL_2	0.4857341647148132	lexical_overlap
ex6570	entailment	mnli_model0	mnli_model0	LABEL_0	0.8666573762893677	lexical_overlap
ex6571	entailment	mnli_model0	mnli_model0	LABEL_0	0.4647417068481445	lexical_overlap
ex6572	entailment	mnli_model0	mnli_model0	LABEL_0	0.5130764842033386	lexical_overlap
ex6573	entailment	mnli_model0	mnli_model0	LABEL_2	0.5921089053153992	lexical_overlap
ex6574	entailment	mnli_model0	mnli_model0	LABEL_0	0.66452956199646	lexical_overlap
ex6575	entailment	mnli_model0	mnli_model0	LABEL_0	0.8724676370620728	lexical_overlap
