textid	target	model	tokenizer	predicted	prob	condition
ex1465	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.591509997844696	lexical_overlap
ex1466	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.5608035922050476	lexical_overlap
ex1467	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.5767050981521606	lexical_overlap
ex1468	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.603951096534729	lexical_overlap
ex1469	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.5817307829856873	lexical_overlap
ex1470	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.4921742677688598	lexical_overlap
ex1471	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.5317341089248657	lexical_overlap
ex1472	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.4582462310791015	lexical_overlap
ex1473	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.5587062239646912	lexical_overlap
ex1474	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.4682111144065857	lexical_overlap
ex1475	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.4967186450958252	lexical_overlap
ex1476	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.5476853847503662	lexical_overlap
ex1477	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.5392454862594604	lexical_overlap
ex1478	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.7122837901115417	lexical_overlap
ex1479	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.4501651525497436	lexical_overlap
ex1480	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.6949611306190491	lexical_overlap
ex1481	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.6013176441192627	lexical_overlap
ex1482	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.6405189037322998	lexical_overlap
ex1483	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.641350269317627	lexical_overlap
ex1484	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.4488767683506012	lexical_overlap
ex1485	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.4471524655818939	lexical_overlap
ex1486	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.6929742693901062	lexical_overlap
ex1487	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.490490972995758	lexical_overlap
ex1488	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.5640049576759338	lexical_overlap
ex1489	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.5266814827919006	lexical_overlap
ex1490	non-entailment	mnli_model2	mnli_model2	LABEL_1	0.4578879475593567	lexical_overlap
ex1491	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.4396646320819855	lexical_overlap
ex1492	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.5314204096794128	lexical_overlap
ex1493	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.54068922996521	lexical_overlap
ex1494	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.4820049107074737	lexical_overlap
ex1495	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.6404832601547241	lexical_overlap
ex1496	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.4144684374332428	lexical_overlap
ex1497	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.7616524696350098	lexical_overlap
ex1498	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.6221457719802856	lexical_overlap
ex1499	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.7857643365859985	lexical_overlap
ex1500	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.6238550543785095	lexical_overlap
ex1501	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.7975637316703796	lexical_overlap
ex1502	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.4554272890090942	lexical_overlap
ex1503	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.6574361324310303	lexical_overlap
ex1504	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.6002315878868103	lexical_overlap
ex1505	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.4520159363746643	lexical_overlap
ex1506	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.4514794051647186	lexical_overlap
ex1507	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.5032837986946106	lexical_overlap
ex1508	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.7172688245773315	lexical_overlap
ex1509	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.6136714220046997	lexical_overlap
ex1510	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.5084744691848755	lexical_overlap
ex1511	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.7410717606544495	lexical_overlap
ex1512	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.4189642965793609	lexical_overlap
ex1513	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.6369659900665283	lexical_overlap
ex1514	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.5161947011947632	lexical_overlap
ex1515	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.5342828035354614	lexical_overlap
ex1516	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.6011191010475159	lexical_overlap
ex1517	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.49654620885849	lexical_overlap
ex1518	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.5613212585449219	lexical_overlap
ex1519	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.7209312915802002	lexical_overlap
ex1520	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.4830249845981598	lexical_overlap
ex1521	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.5423268675804138	lexical_overlap
ex1522	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.4615135192871094	lexical_overlap
ex1523	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.548059344291687	lexical_overlap
ex1524	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.607869029045105	lexical_overlap
ex1525	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.597478449344635	lexical_overlap
ex1526	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.4469636380672455	lexical_overlap
ex1527	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.626160204410553	lexical_overlap
ex1528	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.5473437905311584	lexical_overlap
ex1529	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.5344889760017395	lexical_overlap
ex1530	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.7424811124801636	lexical_overlap
ex1531	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.6122285723686218	lexical_overlap
ex1532	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.7494381666183472	lexical_overlap
ex1533	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.4837973713874817	lexical_overlap
ex1534	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.5144528150558472	lexical_overlap
ex1535	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.5520480871200562	lexical_overlap
ex1536	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.4462587535381317	lexical_overlap
ex1537	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.4068096280097961	lexical_overlap
ex1538	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.5963305830955505	lexical_overlap
ex1539	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.5097931623458862	lexical_overlap
ex1540	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.4779073297977447	lexical_overlap
ex1541	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.6120578050613403	lexical_overlap
ex1542	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.4606042802333832	lexical_overlap
ex1543	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.4759557545185089	lexical_overlap
ex1544	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.5559965968132019	lexical_overlap
ex1545	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.4257885217666626	lexical_overlap
ex1546	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.8413482308387756	lexical_overlap
ex1547	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.4828558266162872	lexical_overlap
ex1548	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.6317204833030701	lexical_overlap
ex1549	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.4877636134624481	lexical_overlap
ex1550	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.4105778038501739	lexical_overlap
ex1551	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.6527298092842102	lexical_overlap
ex1552	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.7202044129371643	lexical_overlap
ex1553	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.4913498759269714	lexical_overlap
ex1554	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.580518364906311	lexical_overlap
ex1555	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.4859164953231811	lexical_overlap
ex1556	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.5559244751930237	lexical_overlap
ex1557	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.6802347898483276	lexical_overlap
ex1558	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.5524057745933533	lexical_overlap
ex1559	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.6642725467681885	lexical_overlap
ex1560	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.6524940729141235	lexical_overlap
ex1561	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.5052042603492737	lexical_overlap
ex1562	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.5288504362106323	lexical_overlap
ex1563	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.4323841035366058	lexical_overlap
ex1564	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.5634377002716064	lexical_overlap
ex1565	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.4443461894989013	lexical_overlap
ex1566	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.7609940767288208	lexical_overlap
ex1567	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.5193794369697571	lexical_overlap
ex1568	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.4576340019702911	lexical_overlap
ex1569	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.6218571662902832	lexical_overlap
ex1570	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.6241152286529541	lexical_overlap
ex1571	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.4708240926265716	lexical_overlap
ex1572	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.4887622594833374	lexical_overlap
ex1573	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.4511987864971161	lexical_overlap
ex1574	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.5911235213279724	lexical_overlap
ex1575	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.6763654351234436	lexical_overlap
ex1576	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.4598855674266815	lexical_overlap
ex1577	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.4406027793884277	lexical_overlap
ex1578	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.6705381870269775	lexical_overlap
ex1579	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.5922490954399109	lexical_overlap
ex1580	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.7065601348876953	lexical_overlap
ex1581	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.7598201036453247	lexical_overlap
ex1582	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.5135895609855652	lexical_overlap
ex1583	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.5503345131874084	lexical_overlap
ex1584	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.4995548725128174	lexical_overlap
ex1585	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.5297961235046387	lexical_overlap
ex1586	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.6340904831886292	lexical_overlap
ex1587	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.5043259263038635	lexical_overlap
ex1588	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.5745499134063721	lexical_overlap
ex1589	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.6605587601661682	lexical_overlap
ex1590	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.4902535378932953	lexical_overlap
ex1591	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.5219781398773193	lexical_overlap
ex1592	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.4357068538665771	lexical_overlap
ex1593	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.4962369203567505	lexical_overlap
ex1594	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.4343398511409759	lexical_overlap
ex1595	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.5237714052200317	lexical_overlap
ex1596	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.6791973114013672	lexical_overlap
ex1597	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.6003575921058655	lexical_overlap
ex1598	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.4877444803714752	lexical_overlap
ex1599	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.5434901118278503	lexical_overlap
ex1600	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.4580640196800232	lexical_overlap
ex1601	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.519321084022522	lexical_overlap
ex1602	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.5604561567306519	lexical_overlap
ex1603	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.6774850487709045	lexical_overlap
ex1604	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.7190738916397095	lexical_overlap
ex1605	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.6114960312843323	lexical_overlap
ex1606	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.6513373255729675	lexical_overlap
ex1607	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.5942951440811157	lexical_overlap
ex1608	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.4900765120983124	lexical_overlap
ex1609	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.5067895650863647	lexical_overlap
ex1610	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.7041985988616943	lexical_overlap
ex1611	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.4605391025543213	lexical_overlap
ex1612	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.658947229385376	lexical_overlap
ex1613	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.5177506804466248	lexical_overlap
ex1614	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.5629512071609497	lexical_overlap
ex1615	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.5858140587806702	lexical_overlap
ex1616	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.4259462654590606	lexical_overlap
ex1617	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.4190636873245239	lexical_overlap
ex1618	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.4467670619487762	lexical_overlap
ex1619	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.59063720703125	lexical_overlap
ex1620	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.5396680235862732	lexical_overlap
ex1621	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.4699881374835968	lexical_overlap
ex1622	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.52774578332901	lexical_overlap
ex1623	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.4203687608242035	lexical_overlap
ex1624	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.5501267313957214	lexical_overlap
ex1625	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.5435977578163147	lexical_overlap
ex1626	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.6533545255661011	lexical_overlap
ex1627	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.47996985912323	lexical_overlap
ex1628	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.5900349617004395	lexical_overlap
ex1629	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.5418025851249695	lexical_overlap
ex1630	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.6214446425437927	lexical_overlap
ex1631	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.4750839173793793	lexical_overlap
ex1632	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.6835647225379944	lexical_overlap
ex1633	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.4909433722496032	lexical_overlap
ex1634	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.5248435735702515	lexical_overlap
ex1635	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.4302731454372406	lexical_overlap
ex1636	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.4712732136249542	lexical_overlap
ex1637	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.6419880390167236	lexical_overlap
ex1638	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.6245649456977844	lexical_overlap
ex1639	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.7516487240791321	lexical_overlap
ex1640	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.4108664691448211	lexical_overlap
ex1641	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.4659372866153717	lexical_overlap
ex1642	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.4349501132965088	lexical_overlap
ex1643	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.5934921503067017	lexical_overlap
ex1644	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.5781964659690857	lexical_overlap
ex1645	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.6528986692428589	lexical_overlap
ex1646	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.5093162655830383	lexical_overlap
ex1647	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.4280636012554168	lexical_overlap
ex1648	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.5991600751876831	lexical_overlap
ex1649	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.4637092649936676	lexical_overlap
ex1650	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.7691028118133545	lexical_overlap
ex1651	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.5621965527534485	lexical_overlap
ex1652	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.4303292334079742	lexical_overlap
ex1653	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.7507112622261047	lexical_overlap
ex1654	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.6707445383071899	lexical_overlap
ex1655	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.6173840165138245	lexical_overlap
ex1656	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.4730092883110046	lexical_overlap
ex1657	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.780529260635376	lexical_overlap
ex1658	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.4118702709674835	lexical_overlap
ex1659	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.4968995153903961	lexical_overlap
ex1660	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.4293431937694549	lexical_overlap
ex1661	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.5068565011024475	lexical_overlap
ex1662	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.5903156399726868	lexical_overlap
ex1663	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.7634848952293396	lexical_overlap
ex1664	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.6384751796722412	lexical_overlap
ex1665	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.7129862904548645	lexical_overlap
ex1666	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.4808039665222168	lexical_overlap
ex1667	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.4955369830131531	lexical_overlap
ex1668	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.5340735912322998	lexical_overlap
ex1669	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.5051032900810242	lexical_overlap
ex1670	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.6460175514221191	lexical_overlap
ex1671	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.6236802339553833	lexical_overlap
ex1672	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.4906585216522217	lexical_overlap
ex1673	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.4936578869819641	lexical_overlap
ex1674	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.4257957935333252	lexical_overlap
ex1675	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.4659110903739929	lexical_overlap
ex1676	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.7283633351325989	lexical_overlap
ex1677	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.5676811933517456	lexical_overlap
ex1678	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.62031489610672	lexical_overlap
ex1679	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.5772764682769775	lexical_overlap
ex1680	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.4575056731700897	lexical_overlap
ex1681	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.5207480788230896	lexical_overlap
ex1682	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.4789305329322815	lexical_overlap
ex1683	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.5448047518730164	lexical_overlap
ex1684	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.5100092887878418	lexical_overlap
ex1685	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.4415730834007263	lexical_overlap
ex1686	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.4548794329166412	lexical_overlap
ex1687	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.4929158091545105	lexical_overlap
ex1688	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.4560878276824951	lexical_overlap
ex1689	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.5585898160934448	lexical_overlap
ex1690	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.4404723644256592	lexical_overlap
ex1691	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.4540647566318512	lexical_overlap
ex1692	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.6661293506622314	lexical_overlap
ex1693	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.4788517951965332	lexical_overlap
ex1694	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.7842153310775757	lexical_overlap
ex1695	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.5147282481193542	lexical_overlap
ex1696	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.6377724409103394	lexical_overlap
ex1697	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.5178490281105042	lexical_overlap
ex1698	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.5283825993537903	lexical_overlap
ex1699	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.6844902634620667	lexical_overlap
ex1700	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.540047824382782	lexical_overlap
ex1701	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.7217563986778259	lexical_overlap
ex1702	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.6027602553367615	lexical_overlap
ex1703	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.5463663339614868	lexical_overlap
ex1704	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.5153940916061401	lexical_overlap
ex1705	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.511885941028595	lexical_overlap
ex1706	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.5483905076980591	lexical_overlap
ex1707	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.5167010426521301	lexical_overlap
ex1708	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.5246148109436035	lexical_overlap
ex1709	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.6620970964431763	lexical_overlap
ex1710	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.4506188035011291	lexical_overlap
ex1711	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.6033384203910828	lexical_overlap
ex1712	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.5239852070808411	lexical_overlap
ex1713	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.6219775080680847	lexical_overlap
ex1714	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.4457707107067108	lexical_overlap
ex1715	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.4919526875019073	lexical_overlap
ex1716	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.4709286689758301	lexical_overlap
ex1717	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.4963785409927368	lexical_overlap
ex1718	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.5764552354812622	lexical_overlap
ex1719	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.4863717555999756	lexical_overlap
ex1720	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.6160451173782349	lexical_overlap
ex1721	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.6846590042114258	lexical_overlap
ex1722	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.5251922011375427	lexical_overlap
ex1723	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.6323842406272888	lexical_overlap
ex1724	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.5193265676498413	lexical_overlap
ex1725	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.3952816426753998	lexical_overlap
ex1726	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.6161050796508789	lexical_overlap
ex1727	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.4931037724018097	lexical_overlap
ex1728	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.4651877582073211	lexical_overlap
ex1729	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.6927780508995056	lexical_overlap
ex1730	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.482651025056839	lexical_overlap
ex1731	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.4885377883911133	lexical_overlap
ex1732	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.5521248579025269	lexical_overlap
ex1733	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.5240427255630493	lexical_overlap
ex1734	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.5370664000511169	lexical_overlap
ex1735	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.5522282719612122	lexical_overlap
ex1736	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.4322055578231811	lexical_overlap
ex1737	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.6282864809036255	lexical_overlap
ex1738	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.6013075709342957	lexical_overlap
ex1739	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.4946770071983337	lexical_overlap
ex1740	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.4914216697216034	lexical_overlap
ex1741	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.4737712442874908	lexical_overlap
ex1742	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.5483246445655823	lexical_overlap
ex1743	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.5751858949661255	lexical_overlap
ex1744	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.6092093586921692	lexical_overlap
ex1745	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.5664476156234741	lexical_overlap
ex1746	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.4429495334625244	lexical_overlap
ex1747	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.4835191667079925	lexical_overlap
ex1748	non-entailment	mnli_model2	mnli_model2	LABEL_0	0.6428809762001038	lexical_overlap
ex1749	non-entailment	mnli_model2	mnli_model2	LABEL_2	0.4138396382331848	lexical_overlap
