textid	target	model	tokenizer	predicted	prob	condition
ex6882	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.5684432983398438	lexical_overlap
ex6883	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.5213392376899719	lexical_overlap
ex6884	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.4646637439727783	lexical_overlap
ex6885	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.4294324815273285	lexical_overlap
ex6886	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_2	0.5385124087333679	lexical_overlap
ex6887	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_2	0.7094182372093201	lexical_overlap
ex6888	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.5681312680244446	lexical_overlap
ex6889	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_2	0.5760184526443481	lexical_overlap
ex6890	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.4581458866596222	lexical_overlap
ex6891	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.4014484584331512	lexical_overlap
ex6892	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.4777309596538543	lexical_overlap
ex6893	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_2	0.4595805704593658	lexical_overlap
ex6894	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_2	0.6715242862701416	lexical_overlap
ex6895	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_2	0.6271780133247375	lexical_overlap
ex6896	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_2	0.7042995691299438	lexical_overlap
ex6897	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.5213796496391296	lexical_overlap
ex6898	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_2	0.4587791562080383	lexical_overlap
ex6899	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_2	0.8712634444236755	lexical_overlap
ex6900	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.5474891066551208	lexical_overlap
ex6901	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_2	0.5447873473167419	lexical_overlap
ex6902	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.8289188146591187	lexical_overlap
ex6903	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_2	0.6433286070823669	lexical_overlap
ex6904	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.451777309179306	lexical_overlap
ex6905	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.6382474899291992	lexical_overlap
ex6906	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.4332826137542724	lexical_overlap
ex6907	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_2	0.4839526116847992	lexical_overlap
ex6908	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.5277732014656067	lexical_overlap
ex6909	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.5044844746589661	lexical_overlap
ex6910	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_2	0.6866699457168579	lexical_overlap
ex6911	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.495402842760086	lexical_overlap
ex6912	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.8629820346832275	lexical_overlap
ex6913	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.8094514012336731	lexical_overlap
ex6914	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.5256245136260986	lexical_overlap
ex6915	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.6628113389015198	lexical_overlap
ex6916	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_2	0.614924430847168	lexical_overlap
ex6917	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_2	0.4569278359413147	lexical_overlap
ex6918	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_2	0.6438458561897278	lexical_overlap
ex6919	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.4315301179885864	lexical_overlap
ex6920	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.7166523933410645	lexical_overlap
ex6921	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.5813524723052979	lexical_overlap
ex6922	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_2	0.7553674578666687	lexical_overlap
ex6923	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.7465329170227051	lexical_overlap
ex6924	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.6889516711235046	lexical_overlap
ex6925	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.6013349294662476	lexical_overlap
ex6926	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.723324716091156	lexical_overlap
ex6927	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.5887446999549866	lexical_overlap
ex6928	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_2	0.5520224571228027	lexical_overlap
ex6929	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_2	0.7409422993659973	lexical_overlap
ex6930	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_2	0.6679927110671997	lexical_overlap
ex6931	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_2	0.5590254664421082	lexical_overlap
ex6932	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.6031808257102966	lexical_overlap
ex6933	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.6841103434562683	lexical_overlap
ex6934	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_2	0.6364294290542603	lexical_overlap
ex6935	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.7452971339225769	lexical_overlap
ex6936	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_2	0.4528377950191498	lexical_overlap
ex6937	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.7465642690658569	lexical_overlap
ex6938	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.6283956170082092	lexical_overlap
ex6939	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_2	0.5706612467765808	lexical_overlap
ex6940	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.5071535706520081	lexical_overlap
ex6941	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_2	0.5720416307449341	lexical_overlap
ex6942	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_2	0.4081219136714935	lexical_overlap
ex6943	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.7596400380134583	lexical_overlap
ex6944	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_2	0.4424457252025604	lexical_overlap
ex6945	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.5043606758117676	lexical_overlap
ex6946	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.6709120273590088	lexical_overlap
ex6947	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_2	0.6529222726821899	lexical_overlap
ex6948	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.5044659376144409	lexical_overlap
ex6949	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_2	0.5658220648765564	lexical_overlap
ex6950	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.6288332939147949	lexical_overlap
ex6951	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.7968958020210266	lexical_overlap
ex6952	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.5592249631881714	lexical_overlap
ex6953	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_2	0.5141502618789673	lexical_overlap
ex6954	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_2	0.5271000266075134	lexical_overlap
ex6955	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.6084571480751038	lexical_overlap
ex6956	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_2	0.7707423567771912	lexical_overlap
ex6957	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_2	0.5626738667488098	lexical_overlap
ex6958	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_2	0.5929868817329407	lexical_overlap
ex6959	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_1	0.4139912128448486	lexical_overlap
ex6960	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.5797228217124939	lexical_overlap
ex6961	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.7520383596420288	lexical_overlap
ex6962	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_2	0.4497566819190979	lexical_overlap
ex6963	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.7264803647994995	lexical_overlap
ex6964	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_2	0.5015944242477417	lexical_overlap
ex6965	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_2	0.5152592658996582	lexical_overlap
ex6966	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.7814778089523315	lexical_overlap
ex6967	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.644223153591156	lexical_overlap
ex6968	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_2	0.466836929321289	lexical_overlap
ex6969	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.674583911895752	lexical_overlap
ex6970	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_2	0.4861652851104736	lexical_overlap
ex6971	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_2	0.5088492035865784	lexical_overlap
ex6972	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.6357390284538269	lexical_overlap
ex6973	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_2	0.7877984046936035	lexical_overlap
ex6974	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_2	0.6553568243980408	lexical_overlap
ex6975	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_2	0.4251658320426941	lexical_overlap
ex6976	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.7201690077781677	lexical_overlap
ex6977	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_2	0.4645995199680328	lexical_overlap
ex6978	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.7028910517692566	lexical_overlap
ex6979	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.5693572163581848	lexical_overlap
ex6980	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_2	0.466155469417572	lexical_overlap
ex6981	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.6960501670837402	lexical_overlap
ex6982	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_2	0.6787942051887512	lexical_overlap
ex6983	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_2	0.4490679800510406	lexical_overlap
ex6984	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.4248319566249847	lexical_overlap
ex6985	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.3946886956691742	lexical_overlap
ex6986	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_2	0.8259115219116211	lexical_overlap
ex6987	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_2	0.4276150166988373	lexical_overlap
ex6988	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_2	0.726260781288147	lexical_overlap
ex6989	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.6796689629554749	lexical_overlap
ex6990	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_2	0.4183396995067596	lexical_overlap
ex6991	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.4738524258136749	lexical_overlap
ex6992	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.7801605463027954	lexical_overlap
ex6993	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_2	0.5654280185699463	lexical_overlap
ex6994	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_2	0.4369060397148132	lexical_overlap
ex6995	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.7152109146118164	lexical_overlap
ex6996	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_2	0.5184452533721924	lexical_overlap
ex6997	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_2	0.5317131280899048	lexical_overlap
ex6998	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.6101665496826172	lexical_overlap
ex6999	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_2	0.6098071336746216	lexical_overlap
ex7000	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_2	0.4042297303676605	lexical_overlap
ex7001	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.5566388964653015	lexical_overlap
ex7002	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.5791531205177307	lexical_overlap
ex7003	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_2	0.3934707045555115	lexical_overlap
ex7004	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.4176628589630127	lexical_overlap
ex7005	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_2	0.3755187094211578	lexical_overlap
ex7006	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_2	0.6098388433456421	lexical_overlap
ex7007	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.7611872553825378	lexical_overlap
ex7008	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.5932304263114929	lexical_overlap
ex7009	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_2	0.5486855506896973	lexical_overlap
ex7010	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_2	0.5360047221183777	lexical_overlap
ex7011	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_2	0.4813116788864136	lexical_overlap
ex7012	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_2	0.4696252048015594	lexical_overlap
ex7013	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_2	0.6400439739227295	lexical_overlap
ex7014	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_2	0.7497747540473938	lexical_overlap
ex7015	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_2	0.7782851457595825	lexical_overlap
ex7016	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.602831244468689	lexical_overlap
ex7017	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.605749249458313	lexical_overlap
ex7018	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.5324345827102661	lexical_overlap
ex7019	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_2	0.6228910088539124	lexical_overlap
ex7020	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.5473995208740234	lexical_overlap
ex7021	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_2	0.4753400683403015	lexical_overlap
ex7022	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_2	0.547496497631073	lexical_overlap
ex7023	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.7500975728034973	lexical_overlap
ex7024	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.7618807554244995	lexical_overlap
ex7025	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.5152939558029175	lexical_overlap
ex7026	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.5613474249839783	lexical_overlap
ex7027	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.5800148248672485	lexical_overlap
ex7028	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_2	0.4927966892719269	lexical_overlap
ex7029	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.4278800785541534	lexical_overlap
ex7030	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.7073010206222534	lexical_overlap
ex7031	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.6507160663604736	lexical_overlap
ex7032	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_2	0.7803661227226257	lexical_overlap
ex7033	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.6601808667182922	lexical_overlap
ex7034	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_2	0.4510097503662109	lexical_overlap
ex7035	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.4309846460819244	lexical_overlap
ex7036	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_2	0.7700884938240051	lexical_overlap
ex7037	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_2	0.5622276067733765	lexical_overlap
ex7038	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.518623948097229	lexical_overlap
ex7039	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_2	0.7171400785446167	lexical_overlap
ex7040	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.3570259809494018	lexical_overlap
ex7041	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_2	0.4987589120864868	lexical_overlap
ex7042	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.6651513576507568	lexical_overlap
ex7043	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_2	0.477384477853775	lexical_overlap
ex7044	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.7256379723548889	lexical_overlap
ex7045	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.6624531745910645	lexical_overlap
ex7046	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.6501010060310364	lexical_overlap
ex7047	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_2	0.5796727538108826	lexical_overlap
ex7048	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_1	0.4011734426021576	lexical_overlap
ex7049	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_2	0.4187380075454712	lexical_overlap
ex7050	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.4055909812450409	lexical_overlap
ex7051	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.7290847301483154	lexical_overlap
ex7052	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.5554335117340088	lexical_overlap
ex7053	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.4964215755462646	lexical_overlap
ex7054	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_2	0.4204214215278625	lexical_overlap
ex7055	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_2	0.5044066905975342	lexical_overlap
ex7056	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_2	0.6967743039131165	lexical_overlap
ex7057	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.5632312297821045	lexical_overlap
ex7058	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.484858900308609	lexical_overlap
ex7059	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_2	0.4622932970523834	lexical_overlap
ex7060	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.6342993974685669	lexical_overlap
ex7061	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.625315248966217	lexical_overlap
ex7062	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.6133912205696106	lexical_overlap
ex7063	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.5685391426086426	lexical_overlap
ex7064	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.5088344812393188	lexical_overlap
ex7065	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_2	0.4182259142398834	lexical_overlap
ex7066	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_2	0.4113773107528686	lexical_overlap
ex7067	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_2	0.4207562208175659	lexical_overlap
ex7068	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.7592518925666809	lexical_overlap
ex7069	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.4626302719116211	lexical_overlap
ex7070	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.6169273853302002	lexical_overlap
ex7071	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_2	0.6896289587020874	lexical_overlap
ex7072	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.6964540481567383	lexical_overlap
ex7073	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.7077195644378662	lexical_overlap
ex7074	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.6509075164794922	lexical_overlap
ex7075	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.5741833448410034	lexical_overlap
ex7076	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.5674242377281189	lexical_overlap
ex7077	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.4292394816875458	lexical_overlap
ex7078	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.5792647004127502	lexical_overlap
ex7079	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.5185590982437134	lexical_overlap
ex7080	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.4865864813327789	lexical_overlap
ex7081	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_2	0.4460493922233581	lexical_overlap
ex7082	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.4969908893108368	lexical_overlap
ex7083	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_2	0.4310559630393982	lexical_overlap
ex7084	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_2	0.5976617336273193	lexical_overlap
ex7085	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.3945993185043335	lexical_overlap
ex7086	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_2	0.4409568011760711	lexical_overlap
ex7087	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.5697755217552185	lexical_overlap
ex7088	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_2	0.5291763544082642	lexical_overlap
ex7089	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.4865432381629944	lexical_overlap
ex7090	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.4827571511268616	lexical_overlap
ex7091	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_2	0.6405395865440369	lexical_overlap
ex7092	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_1	0.4122591614723205	lexical_overlap
ex7093	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_2	0.4710381925106048	lexical_overlap
ex7094	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.7093545794487	lexical_overlap
ex7095	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.6147795915603638	lexical_overlap
ex7096	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_1	0.698200523853302	lexical_overlap
ex7097	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.5789610147476196	lexical_overlap
ex7098	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.5191792249679565	lexical_overlap
ex7099	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.7115634083747864	lexical_overlap
ex7100	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_2	0.4899391233921051	lexical_overlap
ex7101	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.7555814981460571	lexical_overlap
ex7102	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_2	0.4695490300655365	lexical_overlap
ex7103	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.4543164670467376	lexical_overlap
ex7104	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.7457484006881714	lexical_overlap
ex7105	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.5970324873924255	lexical_overlap
ex7106	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.6350744962692261	lexical_overlap
ex7107	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.4582906067371368	lexical_overlap
ex7108	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_2	0.5287628173828125	lexical_overlap
ex7109	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_2	0.5525050163269043	lexical_overlap
ex7110	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.4469773471355438	lexical_overlap
ex7111	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_2	0.462339699268341	lexical_overlap
ex7112	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.5799152851104736	lexical_overlap
ex7113	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_2	0.6256601214408875	lexical_overlap
ex7114	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.3951301574707031	lexical_overlap
ex7115	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.4492406845092773	lexical_overlap
ex7116	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_2	0.413102924823761	lexical_overlap
ex7117	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_2	0.914193630218506	lexical_overlap
ex7118	entailment	mnli_models/mnli_model4	mnli_models/mnli_model4	LABEL_0	0.6909297108650208	lexical_overlap
