textid	target	model	tokenizer	predicted	prob	condition
ex4209	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.4054037928581238	lexical_overlap
ex4210	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.6114864349365234	lexical_overlap
ex4211	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.5341113805770874	lexical_overlap
ex4212	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.8087863922119141	lexical_overlap
ex4213	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.6052010655403137	lexical_overlap
ex4214	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.8327808976173401	lexical_overlap
ex4215	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.5377106070518494	lexical_overlap
ex4216	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.5329510569572449	lexical_overlap
ex4217	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.7782514691352844	lexical_overlap
ex4218	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.5072329640388489	lexical_overlap
ex4219	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.6670472621917725	lexical_overlap
ex4220	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.6692500710487366	lexical_overlap
ex4221	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.5753403306007385	lexical_overlap
ex4222	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.6884444952011108	lexical_overlap
ex4223	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.5855711102485657	lexical_overlap
ex4224	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.7479922771453857	lexical_overlap
ex4225	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.8044410347938538	lexical_overlap
ex4226	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.5463370680809021	lexical_overlap
ex4227	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.5202119946479797	lexical_overlap
ex4228	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.4739501178264618	lexical_overlap
ex4229	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.6392358541488647	lexical_overlap
ex4230	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.5730791687965393	lexical_overlap
ex4231	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.5794978737831116	lexical_overlap
ex4232	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.5678301453590393	lexical_overlap
ex4233	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.5980888605117798	lexical_overlap
ex4234	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.6475926637649536	lexical_overlap
ex4235	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.5598360300064087	lexical_overlap
ex4236	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.5804877281188965	lexical_overlap
ex4237	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.7247247695922852	lexical_overlap
ex4238	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.6953083872795105	lexical_overlap
ex4239	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.869102418422699	lexical_overlap
ex4240	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.4897296726703644	lexical_overlap
ex4241	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.7228739261627197	lexical_overlap
ex4242	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.7704087495803833	lexical_overlap
ex4243	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.5016098618507385	lexical_overlap
ex4244	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.5088542699813843	lexical_overlap
ex4245	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.6143532395362854	lexical_overlap
ex4246	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.531801700592041	lexical_overlap
ex4247	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.7258120775222778	lexical_overlap
ex4248	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.7658015489578247	lexical_overlap
ex4249	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.5728238224983215	lexical_overlap
ex4250	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.4346774816513061	lexical_overlap
ex4251	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.7391031384468079	lexical_overlap
ex4252	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.5585440397262573	lexical_overlap
ex4253	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.4842444956302643	lexical_overlap
ex4254	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.5680999159812927	lexical_overlap
ex4255	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.5581318736076355	lexical_overlap
ex4256	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.7563785314559937	lexical_overlap
ex4257	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.6211940050125122	lexical_overlap
ex4258	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.7215991616249084	lexical_overlap
ex4259	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.5239514112472534	lexical_overlap
ex4260	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.5936082005500793	lexical_overlap
ex4261	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.6209599375724792	lexical_overlap
ex4262	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.4923321902751922	lexical_overlap
ex4263	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.4768764078617096	lexical_overlap
ex4264	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.6181322932243347	lexical_overlap
ex4265	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.7059937715530396	lexical_overlap
ex4266	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.5449911952018738	lexical_overlap
ex4267	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.3866565227508545	lexical_overlap
ex4268	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.4707308411598205	lexical_overlap
ex4269	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.6282482147216797	lexical_overlap
ex4270	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.6497277617454529	lexical_overlap
ex4271	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.7813352942466736	lexical_overlap
ex4272	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.5738965272903442	lexical_overlap
ex4273	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.6220669746398926	lexical_overlap
ex4274	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.5968480110168457	lexical_overlap
ex4275	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.4168192744255066	lexical_overlap
ex4276	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.6387937664985657	lexical_overlap
ex4277	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.7044188380241394	lexical_overlap
ex4278	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.5277945399284363	lexical_overlap
ex4279	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.7800790071487427	lexical_overlap
ex4280	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.8983712792396545	lexical_overlap
ex4281	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.6344711184501648	lexical_overlap
ex4282	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.714091420173645	lexical_overlap
ex4283	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.4590499997138977	lexical_overlap
ex4284	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.8166829347610474	lexical_overlap
ex4285	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.5115922093391418	lexical_overlap
ex4286	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.5494210124015808	lexical_overlap
ex4287	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.7656570672988892	lexical_overlap
ex4288	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.6439012885093689	lexical_overlap
ex4289	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.4417568445205688	lexical_overlap
ex4290	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.7100825905799866	lexical_overlap
ex4291	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.4460140466690063	lexical_overlap
ex4292	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.5844125151634216	lexical_overlap
ex4293	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.4510981142520904	lexical_overlap
ex4294	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.3969044685363769	lexical_overlap
ex4295	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.4139147996902466	lexical_overlap
ex4296	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.7895002365112305	lexical_overlap
ex4297	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.7313611507415771	lexical_overlap
ex4298	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.743161141872406	lexical_overlap
ex4299	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.4902055859565735	lexical_overlap
ex4300	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.6054894328117371	lexical_overlap
ex4301	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.5032579302787781	lexical_overlap
ex4302	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.7286652326583862	lexical_overlap
ex4303	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.5090482234954834	lexical_overlap
ex4304	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.6240106225013733	lexical_overlap
ex4305	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.6613617539405823	lexical_overlap
ex4306	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.5491426587104797	lexical_overlap
ex4307	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.9443792104721068	lexical_overlap
ex4308	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.4580419957637787	lexical_overlap
ex4309	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.536697268486023	lexical_overlap
ex4310	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.680419385433197	lexical_overlap
ex4311	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.719703733921051	lexical_overlap
ex4312	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.5899830460548401	lexical_overlap
ex4313	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.5911735892295837	lexical_overlap
ex4314	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.5657147169113159	lexical_overlap
ex4315	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.7436696290969849	lexical_overlap
ex4316	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.7426705360412598	lexical_overlap
ex4317	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.4346140623092651	lexical_overlap
ex4318	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.5521471500396729	lexical_overlap
ex4319	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.529032826423645	lexical_overlap
ex4320	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.5748443007469177	lexical_overlap
ex4321	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.5732696652412415	lexical_overlap
ex4322	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.485070526599884	lexical_overlap
ex4323	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.414898544549942	lexical_overlap
ex4324	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.8622590899467468	lexical_overlap
ex4325	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.4960969984531402	lexical_overlap
ex4326	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.5161517262458801	lexical_overlap
ex4327	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.8107002973556519	lexical_overlap
ex4328	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.5301500558853149	lexical_overlap
ex4329	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.4280062615871429	lexical_overlap
ex4330	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.5996443033218384	lexical_overlap
ex4331	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.4357430636882782	lexical_overlap
ex4332	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.7032163739204407	lexical_overlap
ex4333	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.819698691368103	lexical_overlap
ex4334	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.7496481537818909	lexical_overlap
ex4335	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.5646401047706604	lexical_overlap
ex4336	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.5256661176681519	lexical_overlap
ex4337	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.8007872104644775	lexical_overlap
ex4338	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.6337760090827942	lexical_overlap
ex4339	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.8463007807731628	lexical_overlap
ex4340	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.5930825471878052	lexical_overlap
ex4341	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.460157960653305	lexical_overlap
ex4342	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.6490560173988342	lexical_overlap
ex4343	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.653189480304718	lexical_overlap
ex4344	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.648758590221405	lexical_overlap
ex4345	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.6145228147506714	lexical_overlap
ex4346	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.5639134645462036	lexical_overlap
ex4347	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.558594822883606	lexical_overlap
ex4348	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.4527496993541717	lexical_overlap
ex4349	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.7665770649909973	lexical_overlap
ex4350	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.6349402070045471	lexical_overlap
ex4351	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.6749718189239502	lexical_overlap
ex4352	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.6621464490890503	lexical_overlap
ex4353	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.5512987971305847	lexical_overlap
ex4354	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.862295389175415	lexical_overlap
ex4355	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.5343840718269348	lexical_overlap
ex4356	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.6910694241523743	lexical_overlap
ex4357	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.5935207605361938	lexical_overlap
ex4358	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.6096729040145874	lexical_overlap
ex4359	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.4514510035514831	lexical_overlap
ex4360	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.771344780921936	lexical_overlap
ex4361	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.4541088938713074	lexical_overlap
ex4362	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.415824294090271	lexical_overlap
ex4363	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.8909441828727722	lexical_overlap
ex4364	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.6064863204956055	lexical_overlap
ex4365	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.518324077129364	lexical_overlap
ex4366	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.4461378157138824	lexical_overlap
ex4367	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.7302600145339966	lexical_overlap
ex4368	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.8044092059135437	lexical_overlap
ex4369	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.5992929935455322	lexical_overlap
ex4370	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.5778864026069641	lexical_overlap
ex4371	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.479038655757904	lexical_overlap
ex4372	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.7223414182662964	lexical_overlap
ex4373	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.5791419744491577	lexical_overlap
ex4374	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.6708151698112488	lexical_overlap
ex4375	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.5035974383354187	lexical_overlap
ex4376	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.5345950126647949	lexical_overlap
ex4377	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.4047458171844482	lexical_overlap
ex4378	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.6311916708946228	lexical_overlap
ex4379	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.6691142916679382	lexical_overlap
ex4380	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.71909099817276	lexical_overlap
ex4381	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.6758874654769897	lexical_overlap
ex4382	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.7258208394050598	lexical_overlap
ex4383	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.5425885319709778	lexical_overlap
ex4384	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.8021713495254517	lexical_overlap
ex4385	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.7470904588699341	lexical_overlap
ex4386	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.586554229259491	lexical_overlap
ex4387	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.5736537575721741	lexical_overlap
ex4388	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.5889946222305298	lexical_overlap
ex4389	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.5063819289207458	lexical_overlap
ex4390	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.589012861251831	lexical_overlap
ex4391	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.4849911034107208	lexical_overlap
ex4392	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.6455105543136597	lexical_overlap
ex4393	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.7246450185775757	lexical_overlap
ex4394	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.6338354349136353	lexical_overlap
ex4395	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.6328603029251099	lexical_overlap
ex4396	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.4375365376472473	lexical_overlap
ex4397	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.4699193239212036	lexical_overlap
ex4398	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.6548847556114197	lexical_overlap
ex4399	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.7956891059875488	lexical_overlap
ex4400	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.6724724173545837	lexical_overlap
ex4401	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.6669776439666748	lexical_overlap
ex4402	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.682232677936554	lexical_overlap
ex4403	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.755391538143158	lexical_overlap
ex4404	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.6539854407310486	lexical_overlap
ex4405	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.4940735399723053	lexical_overlap
ex4406	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.5515745878219604	lexical_overlap
ex4407	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.6705666780471802	lexical_overlap
ex4408	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.7994086742401123	lexical_overlap
ex4409	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.4956787228584289	lexical_overlap
ex4410	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.6218481063842773	lexical_overlap
ex4411	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.8314176201820374	lexical_overlap
ex4412	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.6875331401824951	lexical_overlap
ex4413	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.7452645897865295	lexical_overlap
ex4414	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.7060599327087402	lexical_overlap
ex4415	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.7790220379829407	lexical_overlap
ex4416	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.545952320098877	lexical_overlap
ex4417	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.649749219417572	lexical_overlap
ex4418	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.4810646772384643	lexical_overlap
ex4419	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.3938024044036865	lexical_overlap
ex4420	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.5459765195846558	lexical_overlap
ex4421	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.834608793258667	lexical_overlap
ex4422	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.4637124240398407	lexical_overlap
ex4423	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.6776769161224365	lexical_overlap
ex4424	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.4971135556697845	lexical_overlap
ex4425	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.616329550743103	lexical_overlap
ex4426	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.455046534538269	lexical_overlap
ex4427	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.6294852495193481	lexical_overlap
ex4428	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.6850374341011047	lexical_overlap
ex4429	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.7985432744026184	lexical_overlap
ex4430	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.7260870933532715	lexical_overlap
ex4431	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.6834468245506287	lexical_overlap
ex4432	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.5725647807121277	lexical_overlap
ex4433	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.5059853196144104	lexical_overlap
ex4434	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.59946209192276	lexical_overlap
ex4435	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.4414313435554504	lexical_overlap
ex4436	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.8547511696815491	lexical_overlap
ex4437	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.6247515082359314	lexical_overlap
